id,first_name,last_name,monthly_income,happiness_monthly_income,monthly_saved_money,debt_amount,country,gender,birth_year,weekly_freetime_duration_minute,sleep_duration_hours_daily,child_count,pet_count,reading_book_count_yearly,yearly_vacation_count,daily_socilmedia_duration_minutes,happiness_score,work_situation,safety_feels_at_home,relationship_situation,doing_exercise,state_of_religiosity,bad_habits,family_relation_situation,trust_country_law,education_status,is_parents_alive
1273,Vally,Cridland,24580,0,9137,16390,Poland,Female,1999,135,11,2,3,60,8,15,8,Yari Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1281,Rodina,Tollet,NULL,0,12139,8814,Mexico,Female,1979,91,4,2,0,NULL,1,15,1,Uzaktan,Hayir,NULL,Hayir,Dindar Degil,Var,NULL,Evet,Lise,Anne Baba Yasamiyor
1289,Horton,Chestney,15636,1,3857,17245,Vietnam,Male,1988,149,7,2,3,75,10,15,9,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
1305,Cam,Gayter,25955,1,4264,40187,Cameroon,Male,1992,135,9,2,3,NULL,8,15,8,Uzaktan,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1313,Terence,Rannie,NULL,1,2326,19366,China,Male,1979,135,11,2,2,NULL,4,150,6,Yari Zamanli,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Baba Yasiyor
1321,Elfie,Adao,21542,1,1294,2557,China,Female,1979,135,9,2,3,65,NULL,15,8,Tam Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
1337,Amerigo,McTrustey,26777,0,7597,34690,Indonesia,Male,1979,135,9,2,3,55,NULL,15,7,NULL,Evet,Evli,Hayir,Dindar Degil,Yok,Cok Iyi,Hayir,Lisans,Anne Baba Yasamiyor
1345,Berta,Forrest,21703,1,12185,32948,Uruguay,Female,1979,165,10,2,3,73,10,15,9,Uzaktan,Evet,NULL,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
1361,Whitby,Runnicles,16684,1,11684,11397,Ukraine,Male,1979,172,7,2,3,140,11,15,10,NULL,Hayir,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,Baba Yasiyor
1369,Elmer,Camilleri,7559,0,7559,41752,Chad,Male,1979,87,9,4,0,21,1,30,1,Uzaktan,Evet,Bekar,NULL,Dindar Degil,Var,Normal,Evet,NULL,Anne Baba Yasamiyor
1377,Chevy,Pinchen,15325,1,5299,48343,Brazil,Male,1985,155,7,4,3,70,10,15,9,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,NULL,Anne Baba Yasamiyor
1393,Cayla,Snoad,19331,1,3726,6047,Colombia,Female,2000,162,7,2,2,143,11,15,10,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,NULL,Anne Baba Yasamiyor
1401,Roda,Russen,5218,0,5218,9684,Croatia,Female,1995,85,4,1,0,28,1,150,1,Tam Zamanli,Hayir,Evli,Hayir,Dindar Degil,Var,Kotu,Hayir,Lise,Baba Yasiyor
1417,Carly,Knightly,1475,0,1475,15160,Russia,Male,1979,138,4,4,0,2,NULL,150,2,NULL,Hayir,Evli,Hayir,Dindar Degil,Yok,Kotu,Evet,Ortaokul,Baba Yasiyor
1425,Tab,Szymaniak,20883,0,14928,46741,Croatia,Male,1979,114,3,0,2,NULL,NULL,30,2,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Ortaokul,Anne Baba Yasamiyor
1433,Wyndham,Quakley,17872,1,4015,15293,Iran,Male,1991,190,8,4,2,65,8,15,8,Uzaktan,Hayir,Bekar,Hayir,Dindar,Yok,Normal,NULL,Lisans,Anne Baba Yasamiyor
1441,Oliver,Graysmark,NULL,1,1283,35392,China,Male,1979,149,10,2,3,63,8,15,8,NULL,Hayir,Bekar,Hayir,NULL,Yok,Normal,Evet,Lisans,Baba Yasiyor
1449,Noemi,Broinlich,24361,1,17465,17790,Indonesia,Female,1979,172,6,2,3,143,11,15,10,Uzaktan,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
1465,Sybil,Armatidge,11930,1,1341,15174,Indonesia,Female,1993,127,5,4,2,8,NULL,30,2,Tam Zamanli,NULL,Evli,Hayir,Dindar Degil,Yok,NULL,Evet,Lise,Anne Baba Yasamiyor
1473,Pauli,Sylett,21726,1,13680,44111,Thailand,Female,1993,132,10,4,5,55,6,15,7,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Yuksek Lisans,Anne Baba Yasamiyor
1505,Gussy,Bunclark,22529,1,14523,45514,Portugal,Female,1979,173,7,2,2,75,10,15,9,Uzaktan,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
1513,Annecorinne,Ancliff,15094,0,7121,33509,Croatia,Male,1979,160,9,2,3,63,8,15,8,NULL,Evet,Evli,Hayir,Dindar,Yok,Kotu,Evet,Lisans,Baba Yasiyor
1521,Nona,Jobe,17010,1,4880,49131,France,Female,1979,170,7,2,3,75,NULL,15,9,Tam Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
21,Joyann,Kernaghan,18470,1,13470,35151,France,Male,1979,176,6,4,3,63,8,15,8,NULL,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
37,Dix,Regitz,24507,1,8447,21818,Cameroon,Female,1979,160,6,4,2,75,10,15,9,Yari Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,Anne Baba Yasamiyor
53,Kim,Tirkin,15777,1,NULL,45125,Vietnam,Female,1979,176,9,2,2,63,8,15,8,Uzaktan,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
61,Harriett,Balkwill,28318,1,7242,3903,Brazil,Female,1988,130,6,3,3,143,11,15,10,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
69,Yoshi,Dewett,19567,NULL,10120,40011,Greece,Female,1992,172,11,2,2,143,11,15,10,NULL,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
77,Willi,Foat,18772,NULL,NULL,40290,Angola,Female,1992,160,11,4,2,55,6,15,7,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
85,Leland,Lowdes,16991,1,NULL,44235,Mongolia,Male,1994,172,10,2,2,75,10,15,9,Yari Zamanli,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,Baba Yasiyor
101,Buckie,Schole,19606,1,18363,49961,Kyrgyzstan,Male,1994,172,9,NULL,3,143,11,15,10,Yari Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
109,Steffie,Muriel,24560,0,1456,14579,Germany,Female,1979,132,7,2,NULL,55,6,15,7,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
117,Maison,Riguard,15205,1,7131,47687,Indonesia,Male,2000,132,6,2,3,59,8,15,8,Tam Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
125,Sherrie,Goulthorp,12017,1,291,12876,Zimbabwe,Female,1998,42,6,2,2,3,1,30,2,NULL,Evet,Evli,Hayir,Dindar Degil,NULL,Normal,Evet,Lise,Baba Yasiyor
133,Tamara,Gunn,7557,0,7557,26649,Indonesia,Male,1979,95,3,1,0,29,1,150,1,Uzaktan,Hayir,Bekar,Hayir,Dindar Degil,Var,Kotu,Hayir,Ortaokul,Anne Baba Yasamiyor
141,Oliy,Mannion,28645,1,2476,14183,Afghanistan,Female,1979,166,6,3,2,75,10,15,9,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
149,Valida,Knightly,21129,1,6962,20336,China,Female,1979,143,9,2,3,63,8,15,8,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
157,Agosto,Slee,29729,1,9452,18698,Canada,Male,1979,189,6,2,2,63,NULL,15,8,Uzaktan,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
165,Dale,Shellum,22175,1,1492,27960,Mexico,Female,1991,145,6,2,3,63,8,0,8,Yari Zamanli,Evet,NULL,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
173,Cort,Altree,16613,1,7510,48600,China,Male,1979,172,11,2,2,77,10,15,9,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
197,Robin,Plumm,3270,0,3270,6486,Argentina,Female,1979,92,9,2,0,7,1,150,1,Uzaktan,Evet,Evli,Hayir,Dindar Degil,Var,Normal,Hayir,Ortaokul,Anne Baba Yasamiyor
205,Nicko,Earpe,6038,0,1487,17905,Portugal,Male,1979,132,8,2,1,2,1,150,5,Tam Zamanli,Evet,NULL,Hayir,Dindar Degil,Yok,NULL,Evet,Lise,Baba Yasiyor
213,Kayne,Koubek,28135,0,2096,41611,Greece,Male,1997,94,4,4,0,NULL,1,15,1,Yari Zamanli,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,NULL
221,Fredek,Gehrtz,15574,NULL,8725,7770,Indonesia,Male,1986,90,9,1,1,2,1,15,2,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Ortaokul,Anne Baba Yasamiyor
229,Nikkie,Dron,8894,0,6,18526,United States,Female,1979,42,5,3,0,2,0,30,1,Uzaktan,Evet,Evli,Hayir,Dindar Degil,Var,Normal,Hayir,NULL,Anne Baba Yasamiyor
237,Justis,Cisar,14969,1,11860,22762,China,Male,1992,100,4,2,2,55,4,120,6,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lise,Anne Baba Yasamiyor
253,Shea,Broodes,NULL,1,19310,27200,Philippines,Male,1979,171,9,2,2,143,11,15,10,Uzaktan,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
269,David,Morrott,28289,1,13562,46741,China,Male,1990,135,11,2,3,143,11,15,10,Uzaktan,Hayir,Evli,Hayir,Dindar,Yok,Normal,Evet,NULL,Anne Baba Yasamiyor
277,Grantham,Schoenfisch,3239,0,3239,48696,Indonesia,Male,1979,90,11,2,2,5,1,30,2,Uzaktan,NULL,Bekar,Hayir,Dindar Degil,Yok,Kotu,Evet,Ortaokul,Anne Baba Yasamiyor
293,Wood,Conquer,NULL,1,7151,7110,Mauritius,Male,1990,182,6,3,3,63,8,15,8,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
301,Gabby,Dwelley,11169,0,9452,8126,Indonesia,Male,1979,132,5,2,0,56,4,120,6,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Yuksek Lisans,Baba Yasiyor
309,Alie,Fabri,5479,1,5479,22813,Sweden,Female,1979,112,4,2,1,2,NULL,150,2,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Ortaokul,Anne Baba Yasamiyor
317,Lewie,Farra,27268,1,NULL,32474,France,Male,1998,161,9,2,NULL,75,10,15,9,Uzaktan,Hayir,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,NULL
325,Karissa,McCauley,12621,0,12621,9564,Libya,Female,1979,69,10,2,1,55,4,150,6,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Hayir,Yuksek Lisans,Anne Baba Yasamiyor
333,Murdock,Narrie,13171,NULL,1634,45106,Japan,Male,1997,158,6,2,2,63,8,15,8,Uzaktan,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
341,Winslow,Mongin,16462,1,1870,45765,France,Male,1979,130,9,2,2,143,11,15,10,Yari Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
373,Mahmoud,Aphale,NULL,1,14392,12125,Palestinian Territory,Male,1979,174,7,2,3,75,10,15,9,Yari Zamanli,Evet,Evli,Hayir,NULL,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
389,Eberhard,Larwell,16189,0,5627,19545,China,Male,1994,130,9,2,3,62,8,15,8,Yari Zamanli,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
397,Norina,Venning,NULL,1,5881,41707,Sweden,Female,1979,153,10,3,3,143,11,15,10,Uzaktan,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
405,Marielle,O'Hollegan,19233,1,12772,46935,Brazil,Female,1994,172,6,2,2,143,11,15,10,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
413,Godfree,Nutley,19778,1,11913,11884,Philippines,Male,1999,NULL,7,2,3,63,8,15,8,Uzaktan,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
421,Lorene,Sammars,15113,1,6348,30413,Brazil,Female,1996,150,7,2,2,NULL,8,15,8,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Baba Yasiyor
429,Calvin,Sikorsky,12541,1,2481,24317,Luxembourg,Male,1979,55,4,1,1,2,1,30,2,Yari Zamanli,NULL,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Ortaokul,Baba Yasiyor
437,Friedrich,Bishell,28423,1,5118,48801,Iran,Male,1994,154,6,2,3,NULL,8,15,8,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
445,Irwin,Tullett,26443,0,16482,1384,Afghanistan,Male,1993,174,7,2,3,63,8,NULL,8,NULL,Evet,Evli,Hayir,Dindar,Yok,Kotu,Evet,Yuksek Lisans,Anne Baba Yasamiyor
453,Marie-jeanne,Browne,13468,1,1931,18564,Canada,Female,1998,132,6,2,2,NULL,6,15,7,Tam Zamanli,Hayir,Evli,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
477,Dalila,Borrill,8223,0,8223,22116,Poland,Female,1979,89,7,2,0,9,1,90,1,Tam Zamanli,NULL,Bekar,Hayir,Dindar Degil,Var,Kotu,Hayir,Ortaokul,Anne Baba Yasamiyor
493,Faustina,Bartke,18559,1,14631,20038,China,Female,1996,177,9,2,3,75,10,15,9,Yari Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Baba Yasiyor
501,Iosep,Tuckie,20901,1,1463,10537,Mexico,Male,1979,132,7,2,2,50,4,150,6,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Yuksek Lisans,Baba Yasiyor
509,Pen,Hodgon,7221,0,617,25240,Philippines,Male,1979,112,9,1,1,2,1,150,2,NULL,Hayir,Bekar,Hayir,Dindar Degil,Yok,NULL,Hayir,Ortaokul,Anne Baba Yasamiyor
517,Ailbert,Fairall,27946,0,15972,36931,Brazil,Male,1993,132,4,0,NULL,47,3,120,5,Uzaktan,Hayir,NULL,Hayir,Dindar Degil,Yok,Cok Iyi,Hayir,Yuksek Lisans,Anne Baba Yasamiyor
525,Eugene,Leathers,20682,1,NULL,13297,China,Male,1979,161,6,3,3,NULL,10,15,9,Uzaktan,Evet,Bekar,Hayir,Dindar,Yok,NULL,Evet,Lisans,Anne Baba Yasamiyor
533,Basil,Lamberto,16807,1,10862,34645,Azerbaijan,Male,1999,150,7,2,3,73,10,NULL,9,Yari Zamanli,Hayir,Bekar,NULL,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,Anne Baba Yasamiyor
549,Fulton,Winspare,15128,0,2982,5113,Honduras,Male,1988,132,6,2,2,55,6,15,7,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Anne Baba Yasamiyor
557,Blair,Lavington,14924,1,3387,45043,South Korea,Male,1979,NULL,7,2,3,143,11,15,10,NULL,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
565,Denyse,Stovell,19214,1,NULL,43659,China,Female,1992,168,11,4,3,143,11,15,10,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
573,Griff,Coop,27221,1,15120,44440,Russia,Male,1979,136,6,4,3,75,10,15,9,Uzaktan,Hayir,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
597,Saidee,O'Brien,21835,0,NULL,24152,Japan,Female,1979,132,9,2,1,55,4,120,6,Yari Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Normal,Evet,Lise,Baba Yasiyor
613,Deina,Unworth,17385,1,17023,18778,China,Female,1979,136,6,2,2,NULL,11,15,10,Uzaktan,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
621,Livy,Kiltie,28125,1,7244,10215,Philippines,Female,1993,180,10,4,3,NULL,11,15,10,Yari Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Baba Yasiyor
629,Farlay,Lourenco,3877,0,3877,47792,China,Male,1979,89,5,2,0,2,1,150,1,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Var,Kotu,Hayir,Ortaokul,Baba Yasiyor
637,Cherey,Wentworth,20699,0,NULL,18560,Mexico,Female,1999,96,7,4,0,NULL,0,150,1,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Var,Kotu,Hayir,Lise,Anne Baba Yasamiyor
645,Ly,Doumerque,16531,0,5902,18413,Indonesia,Male,1977,92,7,4,0,22,1,30,1,Uzaktan,Evet,Evli,Hayir,Dindar Degil,Var,Normal,Evet,Ortaokul,Anne Baba Yasamiyor
653,Durand,Aburrow,29439,1,1883,6722,China,Male,1999,105,8,2,2,55,NULL,15,7,NULL,Evet,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
661,Addy,Crann,23630,0,9821,13627,China,Female,1987,136,7,2,2,55,6,15,7,Tam Zamanli,NULL,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Yuksek Lisans,Baba Yasiyor
677,Filberte,Yakebovich,6306,NULL,1315,7766,Iran,Male,1995,112,7,3,0,33,1,30,2,Tam Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Kotu,Hayir,NULL,Anne Baba Yasamiyor
685,Delilah,Jeandet,19444,1,13906,26479,China,Female,1977,172,6,4,3,75,10,15,9,Tam Zamanli,Hayir,NULL,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
693,Paige,Leeming,16240,1,7423,21796,Poland,Male,1985,184,6,3,3,143,11,15,10,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Yuksek Lisans,Anne Baba Yasamiyor
709,Allyce,Renzini,21551,0,2944,13554,China,Male,1977,44,6,3,0,15,1,150,2,NULL,Evet,Bekar,Hayir,Dindar Degil,Yok,Kotu,NULL,Ortaokul,Anne Baba Yasamiyor
717,Josi,Dimsdale,5706,0,NULL,9797,Indonesia,Female,1977,132,9,2,1,15,3,120,5,Tam Zamanli,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,NULL,Anne Baba Yasamiyor
741,Adara,Kordova,NULL,1,5657,33108,Poland,Female,2000,131,7,2,NULL,63,8,15,8,Uzaktan,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
757,Abba,Snipe,8496,1,8496,6053,China,Male,1977,193,6,2,2,NULL,4,150,6,NULL,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
765,Kennan,Franschini,13361,0,2611,30994,China,Male,1977,112,7,1,1,37,NULL,30,2,Yari Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Kotu,Hayir,Lise,Anne Baba Yasamiyor
773,Ole,Poge,15283,1,4142,27611,Brazil,Male,1977,132,11,2,3,55,6,15,7,Tam Zamanli,Evet,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Yuksek Lisans,Baba Yasiyor
781,Gannon,Burchett,3776,1,3776,27811,Indonesia,Male,1977,132,7,2,1,55,4,150,6,Uzaktan,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Anne Baba Yasamiyor
789,Guillemette,Golden,23305,0,9738,45052,Russia,Female,1977,115,7,1,1,3,1,60,2,Uzaktan,Evet,Bekar,Hayir,Dindar Degil,Yok,Kotu,Hayir,Ortaokul,Baba Yasiyor
805,Georgeanna,Taffley,15190,1,762,21389,China,Female,1977,127,7,2,3,66,8,15,8,NULL,Evet,Bekar,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
813,Harley,Erlam,26664,1,NULL,21915,China,Male,1977,172,6,2,2,75,10,15,9,Uzaktan,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
821,Darnall,Dabell,12872,1,12872,29192,Panama,Male,1990,80,6,1,0,23,NULL,30,2,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Lise,Baba Yasiyor
829,Alexei,Welbeck,6190,0,5716,44259,Indonesia,Male,1986,92,7,0,0,2,1,150,1,Uzaktan,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Evet,Ortaokul,Anne Baba Yasamiyor
837,Kenyon,Danilovic,25074,1,10702,45981,Poland,Male,1977,134,8,3,3,55,6,15,7,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Anne Baba Yasamiyor
845,Parsifal,Hulk,8627,0,8627,46029,Kazakhstan,Male,1992,132,3,2,1,55,4,120,6,Yari Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Cok Iyi,Hayir,Lisans,Baba Yasiyor
861,Cherin,Dahmel,NULL,0,10720,41097,China,Female,1977,112,7,3,0,32,0,150,2,Tam Zamanli,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Ortaokul,Baba Yasiyor
877,Iver,Greathead,28007,1,12795,5553,Venezuela,Male,1978,132,7,4,1,55,4,150,6,NULL,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Evet,Yuksek Lisans,Baba Yasiyor
885,Geoffry,Carrack,27342,1,12965,44856,Indonesia,Male,1996,145,9,4,2,76,10,15,9,NULL,Hayir,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
893,Ileane,Fortie,18142,0,17411,35645,China,Female,1977,110,8,NULL,2,58,6,15,7,Yari Zamanli,Hayir,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Lisans,Anne Baba Yasamiyor
901,Sarajane,Cobbe,13693,0,3070,11956,Portugal,Female,1973,103,9,2,0,NULL,0,150,2,Uzaktan,Hayir,Evli,Hayir,Dindar Degil,Yok,Kotu,Hayir,Ortaokul,Anne Baba Yasamiyor
909,Mischa,Goodliff,15127,0,4382,45517,Canada,Male,1999,132,7,2,3,55,NULL,15,7,Tam Zamanli,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Evet,Yuksek Lisans,Anne Baba Yasamiyor
917,Torr,Shortland,13836,0,1919,45525,China,Male,1984,92,9,2,0,NULL,1,150,1,Uzaktan,Hayir,Bekar,Hayir,Dindar Degil,Var,Normal,Evet,Ortaokul,Baba Yasiyor
941,Theadora,Schirok,15111,1,NULL,16871,France,Female,1977,132,7,3,3,63,8,15,8,NULL,Evet,Evli,Hayir,Dindar,Yok,Normal,NULL,Lisans,Anne Baba Yasamiyor
949,Glenda,Hayden,19108,0,647,20693,Kazakhstan,Male,1977,126,11,2,2,55,6,15,7,Yari Zamanli,Evet,Evli,Hayir,NULL,Yok,Normal,Hayir,Lisans,Baba Yasiyor
957,Forester,D'Alwis,24964,1,6092,12178,Greece,Male,1977,172,9,2,NULL,143,11,15,10,Yari Zamanli,Evet,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
973,Melisent,Soane,NULL,1,16427,13026,Croatia,Female,1977,134,6,3,5,143,11,15,10,Uzaktan,Hayir,Evli,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
981,Sandi,Sommerlie,29785,0,16291,40359,Iran,Male,1977,150,11,3,NULL,66,NULL,15,8,Tam Zamanli,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Yuksek Lisans,Baba Yasiyor
989,Vanessa,Maeer,22579,1,2057,18321,Madagascar,Male,2000,178,8,NULL,3,143,11,15,10,Uzaktan,Evet,Evli,Hayir,Dindar,Yok,Normal,Evet,Lisans,Anne Baba Yasamiyor
997,Licha,Gearing,15032,1,NULL,25833,Germany,Female,1977,130,6,2,3,63,8,15,8,NULL,Hayir,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Anne Baba Yasamiyor
1005,Rina,Cann,16854,0,259,33995,Serbia,Female,1977,139,8,2,2,63,8,15,8,Uzaktan,Evet,Evli,Hayir,NULL,Yok,NULL,NULL,Yuksek Lisans,Anne Baba Yasamiyor
1013,Willie,Phipp,16773,NULL,NULL,32030,Syria,Male,1977,27,7,3,1,23,3,150,5,Uzaktan,Evet,Bekar,Hayir,Dindar Degil,NULL,Normal,Hayir,Yuksek Lisans,Baba Yasiyor
1029,Mufinella,McHugh,17684,1,11269,29531,Portugal,Female,1987,185,8,2,3,NULL,10,15,9,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Yok,NULL,Evet,Lisans,Anne Baba Yasamiyor
1053,Cherilyn,Trevethan,15234,1,3697,31969,Nicaragua,Female,1977,NULL,7,2,3,51,6,15,7,Uzaktan,Evet,Evli,Hayir,Dindar Degil,Yok,Normal,Hayir,Yuksek Lisans,Anne Baba Yasamiyor
1061,Modesta,Currier,28140,0,NULL,40184,United States,Female,1995,110,9,4,2,38,NULL,150,2,Yari Zamanli,Evet,Bekar,Hayir,Dindar Degil,Yok,Kotu,Evet,Lise,Anne Baba Yasamiyor
1085,Sollie,Bollen,6494,0,NULL,27476,Poland,Male,1977,95,10,1,0,5,1,150,1,Uzaktan,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Evet,Ortaokul,Anne Baba Yasamiyor
1093,Alina,Ghirigori,16318,1,7668,23694,Indonesia,Female,1977,182,7,2,3,143,11,15,10,Uzaktan,Hayir,Bekar,Hayir,Dindar,Yok,Cok Iyi,Evet,Lisans,Baba Yasiyor
1101,Granny,Calafato,21463,1,19468,22682,Philippines,Male,1991,188,7,2,3,NULL,6,15,7,NULL,Evet,Bekar,Hayir,Dindar Degil,Yok,NULL,Evet,Lisans,Anne Baba Yasamiyor
